property_id,name,address,min_price,max_price,min_beds,max_beds,available,amenities,contact_phone,main_image,image_count,url
5867911,Trails at City Park,"2201 W Orem Dr Houston, TX",1200,1670,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, In Unit Laundry",2816999345,https://images.rentable.co/112249/80036649/slide.webp,1,https://www.rentable.co/houston-tx/trails-at-city-park
5685223,The Alora Apartments,"5500 El Camino Del Rey St Houston, TX",772,1382,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Balcony/Deck/Patio",3462455333,https://images.rentable.co/83320/100197142/slide.webp,1,https://www.rentable.co/houston-tx/the-alora-apartments
5764045,Tierra Bella,"6833 Beechnut Houston, TX",817,1477,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, Balcony/Deck/Patio",3464779946,https://images.rentable.co/83320/99475848/slide.webp,1,https://www.rentable.co/houston-tx/tierra-bella
5764058,Fountains at Chimney Rock,"5601 Chimney Rock Rd Houston, TX",772,1637,1.0,4.0,True,"Dog Friendly, Cat Friendly, Surface Parking, Dishwasher",3612821261,https://images.rentable.co/83320/99779840/slide.webp,1,https://www.rentable.co/houston-tx/fountains-at-chimney-rock
100361856,Palms at Chimney Rock,"6700 Chimney Rock Rd Houston, TX",1037,1042,,,False,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, Balcony/Deck/Patio",3464211684,https://images.rentable.co/83320/100197106/slide.webp,1,https://www.rentable.co/houston-tx/palms-at-chimney-rock
3051616,Santa Clara,"6200 Marinette Houston, TX",796,1205,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, Surface Parking",3464236410,https://images.rentable.co/83320/99802224/slide.webp,1,https://www.rentable.co/houston-tx/santa-clara
5764046,Stonehaven at the Galleria,"6419 Skyline Dr Houston, TX",979,1772,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Surface Parking",3612824964,https://images.rentable.co/83320/99802173/slide.webp,1,https://www.rentable.co/houston-tx/stonehaven-at-the-galleria
100583708,Halstead,"4620 N Braeswood Blvd Houston, TX",1329,2670,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, In Unit Laundry",3462150684,https://images.rentable.co/130073/100253044/slide.webp,1,https://www.rentable.co/houston-tx/cortland-halstead
5764041,La Sevilla,"5929 Bissonnet Houston, TX",872,1237,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Surface Parking",3612824602,https://images.rentable.co/83320/99779863/slide.webp,1,https://www.rentable.co/houston-tx/la-sevilla
5764055,Stratford House Apartments,"4010 Linkwood Dr Houston, TX",899,1725,1.0,3.0,True,"Furnished, Dog Friendly, Cat Friendly, Luxury, Surface Parking",3462203324,https://images.rentable.co/83320/99802208/slide.webp,1,https://www.rentable.co/houston-tx/stratford-house-apartments
6017773,West 18th Lofts,"2727 W 18th St Houston, TX",1359,2385,1.0,3.0,True,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, In Unit Laundry",7134266434,https://images.rentable.co/130073/82520058/slide.webp,1,https://www.rentable.co/houston-tx/west-18th-lofts
100361858,Plaza on Hammerly,"8515 Hammerly Blvd Houston, TX",922,1308,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Covered Parking, Den",4092481739,https://images.rentable.co/83320/99802343/slide.webp,1,https://www.rentable.co/houston-tx/plaza-on-hammerly
100361857,Beechnut Grove,"7511 Beechnut St Houston, TX",787,1149,1.0,2.0,True,"Dog Friendly, Cat Friendly, Covered Parking, Den, Pool",3464210534,https://images.rentable.co/83320/99779856/slide.webp,1,https://www.rentable.co/houston-tx/beechnut-grove
3585379,La Carmona,"8917 S. Gessner, Houston, TX",787,1282,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Balcony/Deck/Patio, Dishwasher",3464140833,https://images.rentable.co/83320/99779804/slide.webp,1,https://www.rentable.co/houston-tx/la-carmona
100410826,Tara Oaks,"3800 Sherwood Ln Houston, TX",835,1501,,,True,"Air Conditioning, Balcony/Deck/Patio, Dishwasher, Pool",3617332910,https://images.rentable.co/95373/94599276/slide.webp,1,https://www.rentable.co/houston-tx/tara-oaks
5685222,Las Rocas,"5810 Fondren Rd Houston, TX",850,1569,1.0,3.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, Balcony/Deck/Patio",3462151882,https://images.rentable.co/83320/100197297/slide.webp,1,https://www.rentable.co/houston-tx/shadow-ridge-apartments
5069593,Bellaire Oaks Apartments,"8900 Chimney Rock Road Houston, TX",790,1495,1.0,2.0,False,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, Fitness Center",3612035375,https://images.rentable.co/105003/67581289/slide.webp,1,https://www.rentable.co/houston-tx/the-villages-at-meyerland
5784088,The Ellis Apartments,"5900 Bissonnet St Houston, TX",937,1552,1.0,3.0,True,"Dog Friendly, Cat Friendly, Surface Parking, Balcony/Deck/Patio",3614706181,https://images.rentable.co/83320/100197247/slide.webp,1,https://www.rentable.co/houston-tx/the-ellis-apartments
5764043,Santa Monica,"7001 Hillcroft Houston, TX",737,1872,,,True,"Dog Friendly, Cat Friendly, Virtual Tour, Air Conditioning, Covered Parking",3463145463,https://images.rentable.co/83320/99802294/slide.webp,1,https://www.rentable.co/houston-tx/santa-monica
100482521,The Court at Oak Forest,"4102 Mangum Rd Houston, TX",855,,1.0,2.0,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio",4099167535,https://images.rentable.co/126013/96995550/slide.webp,1,https://www.rentable.co/houston-tx/the-court-at-oak-forest
5784085,Westward Square,"6233 Gulfton Houston, TX",807,1182,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Surface Parking",3462614300,https://images.rentable.co/83320/100197274/slide.webp,1,https://www.rentable.co/houston-tx/westward-square
5764052,The Atrium At 5606,"5606 Bissonnet Houston, TX",1113,1742,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Air Conditioning, Covered Parking",3464880816,https://images.rentable.co/83320/100197087/slide.webp,1,https://www.rentable.co/houston-tx/the-atrium-at-5606
5764048,Villa Barcelona,"7222 Bellerive Houston, TX",899,1845,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Surface Parking, Pool",3462201490,https://images.rentable.co/83320/99779723/slide.webp,1,https://www.rentable.co/houston-tx/villa-barcelona
5764050,Spring Gardens,"1714 Wirt Rd Houston, TX",1172,,,,False,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, Balcony/Deck/Patio",6573858786,https://images.rentable.co/83320/100197203/slide.webp,1,https://www.rentable.co/houston-tx/spring-gardens
5764054,Santa Maria,"6203 Marinette Dr Houston, TX",862,1050,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3464213977,https://images.rentable.co/83320/99802303/slide.webp,1,https://www.rentable.co/houston-tx/santa-maria
5784086,Park Pointe,"7900 Bellaire Blvd Houston, TX",847,1457,1.0,3.0,True,"Dog Friendly, Cat Friendly, Surface Parking, Balcony/Deck/Patio, Pool",3464140766,https://images.rentable.co/83320/99802379/slide.webp,1,https://www.rentable.co/houston-tx/park-pointe
100289632,Ridley Apartments,"2815 Greenridge Dr Houston, TX",855,1631,1.0,2.0,True,"Dog Friendly, Cat Friendly, Covered Parking, Surface Parking, Fitness Center",3462533478,https://images.rentable.co/125957/90450398/slide.webp,1,https://www.rentable.co/houston-tx/ridley-apartments
5636169,Heights On Katy,"7105 Old Katy Rd Houston, TX",1133,1916,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",9366817059,https://images.rentable.co/125957/74493514/slide.webp,1,https://www.rentable.co/houston-tx/7105-old-katy-rd
100361859,Valencia at Spring Branch,"9550 Long Point Rd Houston, TX",912,1482,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Covered Parking, Balcony/Deck/Patio",6573857684,https://images.rentable.co/83320/99475818/slide.webp,1,https://www.rentable.co/houston-tx/valencia-at-spring-branch
5764056,Costa Verde,"7000 Fonvilla St Houston, TX",892,1502,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, Balcony/Deck/Patio",3464215235,https://images.rentable.co/83320/99779939/slide.webp,1,https://www.rentable.co/houston-tx/costa-verde
4579273,Weston Medical Center Apartments,"7510 Brompton RD Houston, TX",960,1950,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",2816998970,https://images.rentable.co/108936/52315166/slide.webp,1,https://www.rentable.co/houston-tx/7501-brompton-rd
100350367,Broadmead  At The Med Apartments,"2801 Broadmead Dr Houston, TX",1075,1480,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, In Unit Laundry, Balcony/Deck/Patio",3462508086,https://images.rentable.co/122784/92395891/slide.webp,1,https://www.rentable.co/houston-tx/broadmead-at-the-med-apartments
100457154,Fall Lake Apartments,"1415 Greens Pkwy Houston, TX",999,,,,True,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, In Unit Laundry",8326806092,https://images.rentable.co/126013/95867525/slide.webp,1,https://www.rentable.co/houston-tx/fall-lake-apartments
5867911,Trails at City Park,"2201 W Orem Dr Houston, TX",1200,1670,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, In Unit Laundry",2816999345,https://images.rentable.co/112249/80036649/slide.webp,1,https://www.rentable.co/houston-tx/trails-at-city-park
5685223,The Alora Apartments,"5500 El Camino Del Rey St Houston, TX",772,1382,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Balcony/Deck/Patio",3462455333,https://images.rentable.co/83320/100197142/slide.webp,1,https://www.rentable.co/houston-tx/the-alora-apartments
100583708,Halstead,"4620 N Braeswood Blvd Houston, TX",1329,2670,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, In Unit Laundry",3462150684,https://images.rentable.co/130073/100253044/slide.webp,1,https://www.rentable.co/houston-tx/cortland-halstead
100361859,Valencia at Spring Branch,"9550 Long Point Rd Houston, TX",912,1482,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Covered Parking, Balcony/Deck/Patio",6573857684,https://images.rentable.co/83320/99475818/slide.webp,1,https://www.rentable.co/houston-tx/valencia-at-spring-branch
5764056,Costa Verde,"7000 Fonvilla St Houston, TX",892,1502,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Surface Parking, Balcony/Deck/Patio",3464215235,https://images.rentable.co/83320/99779939/slide.webp,1,https://www.rentable.co/houston-tx/costa-verde
5330046,Woodlake Meadows,"8155 Richmond Ave Houston, TX",819,1937,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Surface Parking",8324307152,https://images.rentable.co/93414/67866345/slide.webp,1,https://www.rentable.co/houston-tx/woodlake-meadows
5784088,The Ellis Apartments,"5900 Bissonnet St Houston, TX",937,1552,1.0,3.0,True,"Dog Friendly, Cat Friendly, Surface Parking, Balcony/Deck/Patio",3614706181,https://images.rentable.co/83320/100197247/slide.webp,1,https://www.rentable.co/houston-tx/the-ellis-apartments
5833221,The Standard on the River,"91 Jensen Dr Houston, TX",1379,2991,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Fitness Center",3462587345,https://images.rentable.co/102207/85039983/slide.webp,1,https://www.rentable.co/houston-tx/standard-on-the-river
100365515,Sharpstown Manor,"7500 Clarewood Houston, TX",692,917,,,True,"Dog Friendly, Cat Friendly, Covered Parking",9793175471,https://images.rentable.co/83320/99802315/slide.webp,1,https://www.rentable.co/houston-tx/sharpstown-manor
100470282,Parkway And Parkgreen On Bellaire,"8100 Bellaire Blvd Houston, TX",752,1557,,,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3612665112,https://images.rentable.co/83320/99802263/slide.webp,1,https://www.rentable.co/houston-tx/parkway-and-parkgreen-on-bellaire
100177093,Havenwood,"33 Uvalde Rd Houston, TX",725,1350,1.0,4.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Fitness Center, Pool",3464211886,https://images.rentable.co/112249/86435022/slide.webp,1,https://www.rentable.co/houston-tx/havenwood
5764044,Spring Rose,"10000 Club Creek Dr Houston, TX",661,1076,,,True,"Dog Friendly, Cat Friendly",3464215162,https://images.rentable.co/83320/99779714/slide.webp,1,https://www.rentable.co/houston-tx/spring-rose
5764047,Valle Vista,"9901 Club Crk Houston, TX",687,1302,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Surface Parking, Balcony/Deck/Patio",3462455309,https://images.rentable.co/83320/100197226/slide.webp,1,https://www.rentable.co/houston-tx/valle-vista
5784087,The Sanctuary at 9430,"9430 Concourse Dr Houston, TX",745,1010,,,True,"Dog Friendly, Cat Friendly, Surface Parking, Balcony/Deck/Patio, Dishwasher",3612826018,https://images.rentable.co/83320/99475308/slide.webp,1,https://www.rentable.co/houston-tx/the-sanctuary-at-9430
5586158,Houston - Greenway Plaza,"2330 SW Fwy Houston, TX",1708,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399859/slide.webp,1,https://www.rentable.co/houston-tx/houston-greenway-plaza
100361855,Victoria Park,"8600 S Course Dr Houston, TX",757,1302,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Covered Parking",3466667331,https://images.rentable.co/83320/99475850/slide.webp,1,https://www.rentable.co/houston-tx/victoria-park
100361860,Costa Maya,"8323 Cinnamon Ln Houston, TX",799,1097,1.0,2.0,True,"Dog Friendly, Cat Friendly, Surface Parking, Balcony/Deck/Patio",9794726980,https://images.rentable.co/83320/99779924/slide.webp,1,https://www.rentable.co/houston-tx/costa-maya
4898822,Schevers St,"Houston, TX",711,,,,False,"Heat Included, In Unit Laundry",4705368312,https://images.rentable.co/114514/56298177/slide.webp,1,https://www.rentable.co/houston-tx/schevers-st
4898828,Glenheath St,"Houston, TX",630,,,,False,"Heat Included, In Unit Laundry",4705368312,https://images.rentable.co/114514/56742734/slide.webp,1,https://www.rentable.co/houston-tx/glenheath-st
3585378,Cantera,"10555 Spice Lane Houston, TX",857,1422,1.0,3.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",3467703643,https://images.rentable.co/83320/97478206/slide.webp,1,https://www.rentable.co/houston-tx/cantera-apartments
5586157,Houston - Galleria - Westheimer,"4701 Westheimer Rd Houston, TX",2549,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399867/slide.webp,1,https://www.rentable.co/houston-tx/houston-galleria-westheimer
909876,Camden Post Oak,"1200 Post Oak Blvd Houston, TX",2059,4269,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3612455453,https://images.rentable.co/5166/34165528/slide.webp,1,https://www.rentable.co/houston-tx/camden-post-oak
5585662,Houston - Galleria - Uptown,"2300 West Loop Houston, TX",1799,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399858/slide.webp,1,https://www.rentable.co/houston-tx/houston-galleria-uptown
3887551,Lanesborough Apartments,"1819 S Braeswood Boulevard Houston, TX",1140,1980,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Air Conditioning, Surface Parking",3467065180,https://images.rentable.co/96247/49778756/slide.jpg,1,https://www.rentable.co/houston-tx/1819-s-braeswood-blvd
4694281,Metro 5514,"5514 Griggs Road Houston, TX",1005,1468,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Air Conditioning, Surface Parking",4095477031,https://images.rentable.co/111902/71579894/slide.webp,1,https://www.rentable.co/houston-tx/metro-5514-cityside
5646934,Standard in the Heights,"609 Waverly St Houston, TX",1659,3049,1.0,3.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3464234882,https://images.rentable.co/102207/74796989/slide.webp,1,https://www.rentable.co/houston-tx/609-waverly-st
5585621,Houston Northwest - Hwy. 290 Hollister,"5454 Hollister St Houston, TX",1377,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399871/slide.webp,1,https://www.rentable.co/houston-tx/houston-northwest-hwy-290-hollister
100583709,Carrington Park,"11666 Gulf Pointe Dr Houston, TX",1270,2187,1.0,3.0,True,"Dog Friendly, Cat Friendly, Luxury, In Unit Laundry, Balcony/Deck/Patio",3617333539,https://images.rentable.co/130073/100253139/slide.webp,1,https://www.rentable.co/houston-tx/carrington-park
100558644,Reserve at Westwood,"10225 Bissonnet St Houston, TX",880,1260,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Balcony/Deck/Patio, Fitness Center",3462610375,https://images.rentable.co/104516/99451731/slide.webp,1,https://www.rentable.co/houston-tx/reserve-at-westwood
100389713,Brant Rock,"12906 Brant Rock Dr Houston, TX",799,1239,1.0,2.0,True,"Dog Friendly, Cat Friendly, Air Conditioning, Covered Parking, In Unit Laundry",9036268763,https://images.rentable.co/99091/52528879/slide.webp,1,https://www.rentable.co/houston-tx/brant-rock
5586157,Houston - Galleria - Westheimer,"4701 Westheimer Rd Houston, TX",2549,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399867/slide.webp,1,https://www.rentable.co/houston-tx/houston-galleria-westheimer
100457154,Fall Lake Apartments,"1415 Greens Pkwy Houston, TX",999,,,,True,"Dog Friendly, Cat Friendly, Luxury, Covered Parking, In Unit Laundry",8326806092,https://images.rentable.co/126013/95867525/slide.webp,1,https://www.rentable.co/houston-tx/fall-lake-apartments
4898828,Glenheath St,"Houston, TX",630,,,,False,"Heat Included, In Unit Laundry",4705368312,https://images.rentable.co/114514/56742734/slide.webp,1,https://www.rentable.co/houston-tx/glenheath-st
100429913,Oak Arbor Townhomes,"310 Berry Rd Houston, TX",931,,,,False,"Luxury, Covered Parking, Balcony/Deck/Patio, Fitness Center, Pool",5612279364,https://images.rentable.co/100008293/95637856/slide.webp,1,https://www.rentable.co/houston-tx/oak-arbor-townhomes
5585631,Houston - Reliant Pk. - La Concha Ln.,"1303 Laconcha Ln Houston, TX",1499,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399868/slide.webp,1,https://www.rentable.co/houston-tx/houston-reliant-pk-la-concha-ln
100350374,Alegria II,"2401 Westridge Houston, TX",950,1300,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, In Unit Laundry, Balcony/Deck/Patio",3463364756,https://images.rentable.co/122784/92396109/slide.webp,1,https://www.rentable.co/houston-tx/the-morgan
100558647,The Heights at Post Oak,"12500 Dunlap St Houston, TX",754,1115,1.0,3.0,True,"Dog Friendly, Cat Friendly, Fitness Center, Storage, Dishwasher",8329373350,https://images.rentable.co/104516/99451846/slide.webp,1,https://www.rentable.co/houston-tx/the-heights-at-post-oak
5586150,Houston - Westchase - Richmond,"3200 Wsam Houston Pkwy Houston, TX",1361,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399907/slide.webp,1,https://www.rentable.co/houston-tx/houston-westchase-richmond
4579273,Weston Medical Center Apartments,"7510 Brompton RD Houston, TX",960,1950,1.0,2.0,True,"Dog Friendly, Cat Friendly, Virtual Tour, Luxury, Air Conditioning",2816998970,https://images.rentable.co/108936/52315166/slide.webp,1,https://www.rentable.co/houston-tx/7501-brompton-rd
100492288,The Domain at Ellington,"11700 Fuqua St Houston, TX",880,1340,1.0,2.0,True,"Air Conditioning, Balcony/Deck/Patio, Fitness Center, Pool",9362203844,https://images.rentable.co/105922/97699552/slide.webp,1,https://www.rentable.co/houston-tx/the-domain-at-ellington
100558646,Timber Ridge,"12200 Fleming Dr Houston, TX",614,1423,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Balcony/Deck/Patio, Fitness Center",3464565692,https://images.rentable.co/104516/99451796/slide.webp,1,https://www.rentable.co/houston-tx/timber-ridge
100350225,Alegria I,"2400 S Loop Houston, TX",950,1300,1.0,2.0,False,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, In Unit Laundry",3462500299,https://images.rentable.co/122784/92387510/slide.webp,1,https://www.rentable.co/houston-tx/2400-s-loop
100350367,Broadmead  At The Med Apartments,"2801 Broadmead Dr Houston, TX",1075,1480,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, In Unit Laundry, Balcony/Deck/Patio",3462508086,https://images.rentable.co/122784/92395891/slide.webp,1,https://www.rentable.co/houston-tx/broadmead-at-the-med-apartments
100350368,HollyView Apartments,"5555 Holly View Dr Houston, TX",825,1315,,,True,"Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio, Fitness Center",3462718643,https://images.rentable.co/122784/92395910/slide.webp,1,https://www.rentable.co/houston-tx/hollyview-apartments
100350372,Turtle Pointe Apartments,"8162 Richmond Houston, TX",850,1285,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",7138206779,https://images.rentable.co/122784/92396052/slide.webp,1,https://www.rentable.co/houston-tx/turtle-pointe-apartments
100558645,The Redford,"1221 Redford St Houston, TX",585,1160,1.0,2.0,True,"Dog Friendly, Cat Friendly, Fitness Center, Dishwasher, Pool",3463755992,https://images.rentable.co/104516/99451751/slide.webp,1,https://www.rentable.co/houston-tx/the-redford
100399376,The Parker at Ellington,"12801 Roydon Dr Houston,  7",869,1310,1.0,2.0,True,"Air Conditioning, Surface Parking, Balcony/Deck/Patio, Pool, Fireplace",3617334060,https://images.rentable.co/105922/94196216/slide.webp,1,https://www.rentable.co/houston-tx/the-parker-at-ellington
100477882,Chestnut Hill,"7500 Bellerive Dr Houston, TX",715,1197,,,True,"Dog Friendly, Cat Friendly",9794726650,https://images.rentable.co/83320/99369898/slide.webp,1,https://www.rentable.co/houston-tx/chestnut-hill
4694277,The Reserve at City Center North,"2401 W. Sam Houston Pkwy N Houston, TX",819,1548,1.0,2.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3614232590,https://images.rentable.co/111902/52955863/slide.webp,1,https://www.rentable.co/houston-tx/reserve-at-city-center-north
4898790,Hillsboro St,"Houston, TX",595,,,,False,"Heat Included, In Unit Laundry",4705368312,https://images.rentable.co/114514/56742304/slide.webp,1,https://www.rentable.co/houston-tx/hillsboro-st
5586396,Houston - IAH Airport,"1500 N Sam Houston Pkwy Houston, TX",1377,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399858/slide.webp,1,https://www.rentable.co/houston-tx/houston-iah-airport
5586161,Houston - I-10 West - CityCentre,"11175 Katy Fwy Houston, TX",1349,,,,True,"Dog Friendly, Cat Friendly, Short-term, Air Conditioning, Covered Parking",2187899255,https://images.rentable.co/23999/73399867/slide.webp,1,https://www.rentable.co/houston-tx/houston-i-10-west-citycentre
5646933,Milano Apartments,"2500 Woodland Park Dr Houston, TX",999,1889,1.0,3.0,True,"Dog Friendly, Cat Friendly, Luxury, Air Conditioning, Covered Parking",3468182540,https://images.rentable.co/102207/74797023/slide.webp,1,https://www.rentable.co/houston-tx/the-milano
100240577,Little St,"Houston, TX",685,,,,False,,4705368312,https://images.rentable.co/114514/88912780/slide.webp,1,https://www.rentable.co/houston-tx/properties/100240577
5866223,Alvin St,"Houston, TX",694,,,,False,,4705368312,https://images.rentable.co/114514/79441922/slide.webp,1,https://www.rentable.co/houston-tx/alvin-st
6019171,Oriole St,"Houston, TX",634,,,,False,,4705368312,https://images.rentable.co/114514/82544344/slide.webp,1,https://www.rentable.co/houston-tx/oriole-st
100191839,Grey Oaks Dr,"Houston, TX",750,,,,False,,4705368312,https://images.rentable.co/114514/86575872/slide.webp,1,https://www.rentable.co/houston-tx/grey-oaks-dr
5630875,Christine St,"Houston, TX",728,,,,False,,4705368312,https://images.rentable.co/114514/74375414/slide.webp,1,https://www.rentable.co/houston-tx/christine-st
100215661,Homestead Rd,"Houston, TX",685,,,,False,,4705368312,https://images.rentable.co/114514/88132618/slide.webp,1,https://www.rentable.co/houston-tx/homestead-rd
5336296,Dirby St,"Houston, TX",835,,,,False,,4705368312,https://images.rentable.co/114514/67477462/slide.webp,1,https://www.rentable.co/houston-tx/dirby-st
100473551,Knoxville St,"Houston, TX",715,,,,False,,4705368312,https://images.rentable.co/114514/96700958/slide.webp,1,https://www.rentable.co/houston-tx/knoxville-st
100370120,Gano St,"Houston, TX",904,,,,False,,4705368312,https://images.rentable.co/114514/93133294/slide.webp,1,https://www.rentable.co/houston-tx/gano-st
5669013,Mallow St,"Houston, TX",788,,,,False,,4705368312,https://images.rentable.co/114514/75132332/slide.webp,1,https://www.rentable.co/houston-tx/mallow-st
5074667,The Park at Malaga,"4300 Sherwood Ln Houston, TX",905,1295,1.0,2.0,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning",8886088310,https://images.rentable.co/95732/61054904/slide.webp,1,https://www.rentable.co/houston-tx/the-heights-at-4300
3867618,The Park at Sutton Hill,"11911 Martin Luther King Jr Boulevard Houston, TX",750,1075,1.0,2.0,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning, Balcony/Deck/Patio",8885609307,https://images.rentable.co/95732/44931704/slide.webp,1,https://www.rentable.co/houston-tx/park-texas-apartments
100343975,Hussion St,"Houston, TX",972,,,,False,,4705368312,https://images.rentable.co/114514/92187789/slide.webp,1,https://www.rentable.co/houston-tx/hussion-st
100322851,Hereford St,"Houston, TX",947,,,,False,,4705368312,https://images.rentable.co/114514/91531243/slide.webp,1,https://www.rentable.co/houston-tx/hereford-st
5039053,Coolgreen,"Houston, TX",612,,,,False,,4705368312,https://images.rentable.co/114514/58788014/slide.webp,1,https://www.rentable.co/houston-tx/hollybrook-ln
4913331,Palestine St,"Houston, TX",638,,,,False,,4705368312,https://images.rentable.co/114514/56977394/slide.webp,1,https://www.rentable.co/houston-tx/palestine-st
100428335,Hampton St,"Houston, TX",994,,,,False,,4705368312,https://images.rentable.co/114514/95191295/slide.webp,1,https://www.rentable.co/houston-tx/hampton-st
5915075,Trail Lake Dr,"Houston, TX",707,,,,False,,4705368312,https://images.rentable.co/114514/80414959/slide.webp,1,https://www.rentable.co/houston-tx/trail-lake-dr
4974365,Tiffany Dr,"Houston, TX",638,,,,False,,4705368312,https://images.rentable.co/114514/57877021/slide.webp,1,https://www.rentable.co/houston-tx/tiffany-dr
100454224,Cicada Ln,"Houston, TX",750,,,,False,,4705368312,https://images.rentable.co/114514/96065356/slide.webp,1,https://www.rentable.co/houston-tx/cicada-ln
100108550,Anita St,"Houston, TX",848,,,,False,,4705368312,https://images.rentable.co/114514/85721105/slide.webp,1,https://www.rentable.co/houston-tx/anita-st
100145751,Culmore Dr,"Houston, TX",664,,,,False,,4705368312,https://images.rentable.co/114514/86056131/slide.webp,1,https://www.rentable.co/houston-tx/culmore-dr
5640880,Rosedale St,"Houston, TX",724,,,,False,,4705368312,https://images.rentable.co/114514/74594685/slide.webp,1,https://www.rentable.co/houston-tx/rosedale-st
4811464,Emerson Pines - An Active 55+ Community,"10100 Kempwood Dr Houston, TX",500,1250,,,True,"Heat Included, Dog Friendly, Cat Friendly, Air Conditioning",3464234794,https://images.rentable.co/95256/57001666/slide.webp,1,https://www.rentable.co/houston-tx/emerson-pines
